INCIDENT_ID,STREET_ADDRESS,IN_ZIP,LONGITUDE,LATITUDE,FIRE_TYPE,INCIDENT_DURATION_MIN,ALARM_DATE_TIME_AMERICA_NY,year parse,PROPERTY_LOSS_DOLLARS,PROPERTY_USE,FIRE_AREA_OF_ORIGIN,HEAT_SOURCE,ITEM_FIRST_IGNITED,CAUSE_OF_IGNITION,UNIT_1ST_ARRIVE,UNIT_1ST_RESP_TM_MIN,datetime,geometry,geocode_status_code,geocode_count,geocode_quality,geocode_address,geocode_geom,index,point_to_geocode_dist_m
2505280,400 EMMET ST N,22903,-78.505167,38.043983,Mobile property (vehicle) fire                                                      ,12.249999999999936,2005-11-19 17:33:36,2005,0.0,Vehicle parking area,"Engine area, running gear, wheel area","Heat from powered equipment, other","Light vegetation - not crop, including grass","Cause, other",E6     ,3.950000000000064,2005-11-19 17:33:36,POINT (-78.505167 38.043983),200.0,5.0,1.0,"1901 Emmet Street North, Charlottesville, Virginia 22901, United States",POINT (-78.49319 38.061619),480.0,2222.378513864609
2505283,,22901,-78.49047,38.00955,Mobile property (vehicle) fire                                                      ,14.816666666666736,2005-11-19 18:37:41,2005,250.0,,"Engine area, running gear, wheel area",Arcing,"Electrical wire, cable insulation",Failure of equipment or heat source,E5     ,3.233333333333376,2005-11-19 18:37:41,POINT (-78.49047 38.00955),200.0,5.0,1.0,"1023 Millmont Street, Charlottesville, Virginia 22903, United States",POINT (-78.505836 38.050815),481.0,4775.766385285612
2505298,419 9TH ST NW,22901,-78.490179,38.036169,Structure Fire                                                                      ,82.05000000000005,2005-11-20 16:37:40,2005,600.0,Outbuilding or shed,Storage: supplies or tools; dead storage,Undetermined,"Storage supplies, other",Cause under investigation,BC4     ,2.099999999999952,2005-11-20 16:37:40,POINT (-78.490179 38.036169),200.0,5.0,1.0,"1801 Hydraulic Road, Charlottesville, Virginia 22901, United States",POINT (-78.489603 38.061496),482.0,2812.2410819055617
2505306,129 CHANCELLOR ST,22901,-78.49477,38.06987,Structure Fire                                                                      ,41.816666666666734,2005-11-21 02:15:02,2005,2350.0,"Sorority house, fraternity house","Exterior stairway, ramp, or fire escape",Undetermined,"Upholstered sofa, chair, vehicle seats",Intentional,E6     ,5.983333333333344,2005-11-21 02:15:02,POINT (-78.49477 38.06987),200.0,5.0,1.0,"321 6th Street Southwest, Charlottesville, Virginia 22903, United States",POINT (-78.490303 38.028618),483.0,4596.523275653195
2505348,519 ROUGEMONT AVE,22902,-78.486635,38.017527,Structure Fire                                                                      ,266.7999999999989,2005-11-24 04:52:46,2005,0.0,1 or 2 family dwelling,Storage: supplies or tools; dead storage,Undetermined,Undetermined,Cause under investigation,BC5     ,4.149999999999936,2005-11-24 04:52:46,POINT (-78.48663500000001 38.017527),200.0,5.0,1.0,"1334 High View Drive, Charlottesville, Virginia 22901, United States",POINT (-78.611717 38.077629),484.0,12849.215637649448
2505355,1131 5TH ST SW,22902,-78.502151,38.012721,Natural vegetation fire                                                             ,22.68333333333331,2005-11-25 02:40:17,2005,0.0,Multifamily dwelling,,,,Undetermined,E5     ,5.316666666666624,2005-11-25 02:40:17,POINT (-78.502151 38.012721),200.0,5.0,1.0,"115 Wild Flower Drive, Charlottesville, Virginia 22911, United States",POINT (-78.43243099999999 38.069135),485.0,8757.844656239728
2505435,306 ALDERMAN RD,22901,-78.51436,38.039775,Structure Fire                                                                      ,122.26666666666665,2005-11-30 09:07:19,2005,3000.0,"Boarding/rooming house, residential hotels","Attic: vacant, crawl space above top story, cupola",Arcing,Insulation within structural area,Failure of equipment or heat source,BC3     ,4.116666666666672,2005-11-30 09:07:19,POINT (-78.51436 38.039775),200.0,5.0,1.0,"900 5th Street Southwest, Charlottesville, Virginia 22902, United States",POINT (-78.49025399999999 38.026873),486.0,2555.82248663263
2505583,117 HAMMOND ST,22903,-78.51274,38.021611,Structure Fire                                                                      ,60.599999999999945,2005-12-08 17:45:13,2005,350.0,1 or 2 family dwelling,"Cooking area, kitchen","Radiated, conducted heat from operating equipment",Wearing apparel not on a person,Unintentional,E7     ,4.216666666666608,2005-12-08 17:45:13,POINT (-78.51273999999999 38.021611),200.0,5.0,1.0,"1500 Vine Street, Charlottesville, Virginia 22902, United States",POINT (-78.46698000000001 38.019244),487.0,4027.4758567054973
2505753,924 MONTICELLO AVE,22901,-78.473934,38.023814,Structure Fire                                                                      ,95.61666666666672,2005-12-15 19:26:46,2005,70000.0,1 or 2 family dwelling,"Storage area, other",Candle,"Item, Other",Unintentional,E7     ,2.966666666666688,2005-12-15 19:26:46,POINT (-78.473934 38.023814),200.0,5.0,1.0,"1608 Green St, Charlottesville, Virginia 22902, United States",POINT (-78.48141 38.01591),489.0,1095.9543141727447
2505787,123 CLEVELAND AVE,22902,-78.512613,38.020307,Structure Fire                                                                      ,44.833333333333385,2005-12-16 10:12:10,2005,1500.0,1 or 2 family dwelling,"Cooking area, kitchen","Hot or smoldering object, other","Cooking materials, including edible materials",Unintentional,E7     ,5.100000000000048,2005-12-16 10:12:10,POINT (-78.512613 38.020307),200.0,5.0,1.0,"2101 Arlington Boulevard, Charlottesville, Virginia 22903, United States",POINT (-78.506075 38.050152),490.0,3362.7003313239115
2505805,218 SHAMROCK RD,22903,-78.50906,38.026033,Structure Fire                                                                      ,70.61666666666675,2005-12-17 11:51:11,2005,5500.0,1 or 2 family dwelling,Closet,"Spark, ember, or flame from operating equipment",Structural member or framing,Failure of equipment or heat source,E7     ,5.466666666666672,2005-12-17 11:51:11,POINT (-78.50906000000001 38.026033),200.0,5.0,1.0,"2055 Abbey Road, Charlottesville, Virginia 22911, United States",POINT (-78.442537 38.029087),492.0,5851.717307273515
2505824,1201 W MAIN ST,22901,-78.483308,38.031078,"Fire, other                                                                         ",101.98333333333339,2005-12-18 13:02:23,2005,100.0,"Hotel/motel, commercial","Corridor, mall",Heat from undetermined smoking material,Linen; other than bedding,Cause under investigation,BC3     ,4.116666666666672,2005-12-18 13:02:23,POINT (-78.48330799999999 38.031078),200.0,5.0,1.0,"712 Madison Ave, Charlottesville, Virginia 22903, United States",POINT (-78.49487000000001 38.04134),495.0,1525.9843115091758
2505852,921 RIVER RD,22901,-78.458832,38.035783,Structure Fire                                                                      ,71.50000000000004,2005-12-21 17:08:57,2005,300.0,"Mercantile, business, other","Bathroom, checkroom, lavatory, locker room","Heat from powered equipment, other",Interior ceiling cover or finish,Failure of equipment or heat source,E1     ,5.649999999999984,2005-12-21 17:08:57,POINT (-78.458832 38.035783),200.0,5.0,1.0,"2005 Abbey Road, Charlottesville, Virginia 22911, United States",POINT (-78.44595 38.031108),496.0,1244.576625835247
2505924,100 YELLOWSTONE DR,22901,-78.49477,38.06987,Natural vegetation fire                                                             ,42.433333333333344,2005-12-26 19:08:26,2005,,Open land or field,,,,,E5     ,9.350000000000064,2005-12-26 19:08:26,POINT (-78.49477 38.06987),200.0,5.0,0.948,"2112 Jefferson Park Avenue, Charlottesville, Virginia 22903, United States",POINT (-78.51451299999999 38.025736),497.0,5197.233780975715
2505930,2450 POPLAR DR,22903,-78.555784,37.978017,Structure Fire                                                                      ,98.73333333333332,2005-12-27 09:16:47,2005,51000.0,1 or 2 family dwelling,"Ceiling & floor assembly, crawl space b/t stories",Hot ember or ash,Structural member or framing,Failure of equipment or heat source,E5     ,11.349999999999936,2005-12-27 09:16:47,POINT (-78.555784 37.978017),200.0,5.0,1.0,"1341 Long Street, Charlottesville, Virginia 22901, United States",POINT (-78.459647 38.035608),498.0,10592.095452238003
2505940,1400 MONTICELLO RD,22902,-78.472756,38.019316,Structure Fire                                                                      ,96.59999999999995,2005-12-28 04:06:41,2005,200.0,Multifamily dwelling,"Entranceway, lobby",Undetermined,"Upholstered sofa, chair, vehicle seats",Cause undetermined after investigation,E5     ,5.433333333333264,2005-12-28 04:06:41,POINT (-78.472756 38.019316),200.0,5.0,1.0,"1300 Kenwood Lane, Charlottesville, Virginia 22901, United States",POINT (-78.469874 38.055993),499.0,4079.7406366218856
3050038,78 DARDEN BLVD - BLDG,22903,-78.514117,38.05198,Mobile property (vehicle) fire                                                      ,12.38333333333328,2005-01-26 17:21:19,2005,0.0,,"Engine area, running gear, wheel area","Radiated, conducted heat from operating equipment","Item, Other",Failure of equipment or heat source,E6     ,6.433333333333344,2005-01-26 17:21:19,POINT (-78.514117 38.05198),200.0,5.0,1.0,"100 2nd Street Southwest, Charlottesville, Virginia 22902, United States",POINT (-78.482685 38.030134),500.0,3674.0090800646003
3050064,1335 LEE ST,22902,-78.49477,38.06987,Structure Fire                                                                      ,16.08333333333336,2005-02-23 08:23:55,2005,20.0,Hospital - medical or psychiatric,"Bathroom, checkroom, lavatory, locker room",Undetermined,"Rubbish, trash, or waste",Cause under investigation,BC1     ,1.68333333333336,2005-02-23 08:23:55,POINT (-78.49477 38.06987),200.0,5.0,1.0,"990 5th Street Southwest, Charlottesville, Virginia 22902, United States",POINT (-78.493916 38.020686),501.0,5460.874591050433
3050067,1335 LEE ST,22902,-78.49477,38.06987,Structure Fire                                                                      ,64.98333333333332,2005-02-25 09:02:09,2005,0.0,Hospital - medical or psychiatric,"Bathroom, checkroom, lavatory, locker room",Undetermined,"General materials, other",Intentional,BC1     ,0.283333333333392,2005-02-25 09:02:09,POINT (-78.49477 38.06987),200.0,5.0,1.0,"1100 Park Street, Charlottesville, Virginia 22901, United States",POINT (-78.470349 38.042103),502.0,3754.8169800722603
3050075,1215 LEE ST,22901,-78.498649,38.032,Structure Fire                                                                      ,71.66666666666664,2005-03-04 13:26:05,2005,0.0,Hospital - medical or psychiatric,"Storage area, other",Undetermined,"Box, carton, bag, basket, barrel",Cause under investigation,E2     ,5.416666666666704,2005-03-04 13:26:05,POINT (-78.498649 38.032),200.0,5.0,1.0,"167 Chancellor Street, Charlottesville, Virginia 22903, United States",POINT (-78.50093099999999 38.038508),503.0,749.779777774593
3050078,1215 LEE ST,22901,-78.498649,38.032,Structure Fire                                                                      ,105.25000000000003,2005-03-04 15:11:59,2005,0.0,Hospital - medical or psychiatric,Interior stairway or ramp,Undetermined,"Box, carton, bag, basket, barrel",Cause under investigation,E1     ,0.066666666666672,2005-03-04 15:11:59,POINT (-78.498649 38.032),200.0,5.0,1.0,"617 Blenheim Avenue, Charlottesville, Virginia 22902, United States",POINT (-78.481542 38.023672),506.0,1763.990817153457
3050084,1335 LEE ST,22902,-78.49477,38.06987,Structure Fire                                                                      ,27.699999999999985,2005-03-09 09:55:44,2005,0.0,Hospital - medical or psychiatric,"Bathroom, checkroom, lavatory, locker room",Undetermined,"Rubbish, trash, or waste",Intentional,E7     ,2.46666666666672,2005-03-09 09:55:44,POINT (-78.49477 38.06987),200.0,5.0,1.0,"560 Ray C Hunt Drive, Charlottesville, Virginia 22903, United States",POINT (-78.524413 38.025455),508.0,5575.494298770503
3050111,,22903,-78.49047,38.00955,Mobile property (vehicle) fire                                                      ,14.133333333333313,2005-03-24 22:56:10,2005,0.0,,"Engine area, running gear, wheel area","Radiated, conducted heat from operating equipment",Multiple items first ignited,Unintentional,BC1     ,0.283333333333392,2005-03-24 22:56:10,POINT (-78.49047 38.00955),200.0,5.0,1.0,"199 Spotnap Road, Charlottesville, Virginia 22911, United States",POINT (-78.453001 38.030853),510.0,4052.4881581941554
3050144,1215 LEE ST,22901,-78.498649,38.032,Natural vegetation fire                                                             ,8.900000000000064,2005-04-15 11:41:11,2005,0.0,Street or road in commercial area,,Undetermined,,Undetermined,E7     ,2.5833333333333597,2005-04-15 11:41:11,POINT (-78.498649 38.032),200.0,5.0,1.0,"1300 Long Street, Charlottesville, Virginia 22901, United States",POINT (-78.46299 38.035426),511.0,3154.2324063580036
3050146,1215 LEE ST,22901,-78.498649,38.032,Natural vegetation fire                                                             ,20.09999999999995,2005-04-15 16:56:15,2005,0.0,Street or road in commercial area,,Undetermined,,Undetermined,E7     ,4.683333333333312,2005-04-15 16:56:15,POINT (-78.498649 38.032),200.0,5.0,1.0,"735 Park Street, Charlottesville, Virginia 22902, United States",POINT (-78.47534899999999 38.039106),513.0,2192.7463641093987
3050151,1215 LEE ST,22903,-78.498649,38.032,Natural vegetation fire                                                             ,5.533333333333344,2005-04-19 13:18:44,2005,0.0,"Outside or special property, other",,Undetermined,,Undetermined,E7     ,3.3000000000000482,2005-04-19 13:18:44,POINT (-78.498649 38.032),200.0,5.0,1.0,"1016 Grady Avenue, Charlottesville, Virginia 22903, United States",POINT (-78.49254000000001 38.038626),514.0,910.4200215278917
3050152,1222 LEE ST,22903,-78.498807,38.031919,Natural vegetation fire                                                             ,6.383333333333377,2005-04-19 16:04:14,2005,0.0,Street or road in commercial area,,Undetermined,,Undetermined,E7     ,3.0500000000000638,2005-04-19 16:04:14,POINT (-78.498807 38.031919),200.0,5.0,1.0,"2301 Shelby Drive, Charlottesville, Virginia 22901, United States",POINT (-78.496077 38.063308),515.0,3493.0047446670287
3050240,1900 CARR'S HILL RD,22903,-78.50466,38.037641,Structure Fire                                                                      ,42.39999999999994,2005-06-03 16:09:03,2005,50.0,1 or 2 family dwelling,"Attic: vacant, crawl space above top story, cupola",Arcing,Insulation within structural area,Failure of equipment or heat source,E6     ,2.6666666666667362,2005-06-03 16:09:03,POINT (-78.50466 38.037641),200.0,5.0,1.0,"2035 India Road, Charlottesville, Virginia 22901, United States",POINT (-78.488561 38.062677),516.0,3118.164691941188
3500445,1605 JEFFERSON PARK,22903,-78.506882,38.032183,Structure Fire                                                                      ,18.316666666666656,2005-08-31 08:04:27,2005,0.0,"Adult education center, college classroom",Office,Arcing,Undetermined,Failure of equipment or heat source,BC1     ,2.4333333333333123,2005-08-31 08:04:27,POINT (-78.506882 38.032183),200.0,5.0,1.0,"508 Harris Road, Charlottesville, Virginia 22903, United States",POINT (-78.503941 38.014124),517.0,2021.4437881242948
